0.464439555767216;0.4962254006314379;0
0.464157731532001;0.46999970414595676;0
0.5817079418050317;0.4979265007604848;0
0.44607361549304536;0.5562533833968744;1
0.3778329890680615;0.49504782133847247;1
0.4323168586512407;0.5359369111229177;0
0.8333112955638888;0.7899616991360449;1
0.4878980439209116;0.48108994427292395;0
0.45861914684654004;0.49964650831032154;1
0.4793669717601614;0.32916462717140443;1
0.6771542892610131;0.5046836390121174;1
0.7171260954087273;0.43918196447589003;0
0.5283632727204065;0.4742048998797395;0
0.5540305710814469;0.3271062909652254;0
0.5900537670307857;0.3883988987099863;1
0.8480843285524453;0.3753668384971858;0
0.7519369179347786;0.7320880284022457;1
0.3299244210893846;0.8199538279240894;0
0.2208683386481355;0.5251307930096852;0
0.26652195859806666;0.3947234191941738;0
0.2870245791085622;0.8095338494551676;1
0.47857554965336363;0.32691803012021864;0
0.4310756742097159;0.8450472706228351;0
0.15791733922593743;0.8017401054716949;1
0.8359045245793417;0.8457703203429898;0
0.4589946481245759;0.1558932207440659;1
0.2023417286249229;0.5729933572053486;1
0.8882772507434862;0.3975285323686473;0
0.9701594840220211;0.5104936999931912;1
0.900945371610652;0.3143959168636185;0
0.4152820166258097;0.6600275486612136;1
0.10747465853702001;0.9308269992410213;0
0.9019580998342408;0.06391040631118484;1
0.8034308188651966;0.4850438455358382;0
0.26989485377925326;0.5829296762775815;0
0.7764398021061233;0.6356436287036875;1
0.817160722525545;0.0647697734603275;0
0.3197541481467812;0.43844805448646923;1
0.6701859601815069;0.9282326827222499;1
0.3864135923722525;0.1985926771675645;1
0.9864779043453644;0.6207215641899998;1
0.45881277100318807;0.7940434076353985;1
0.993930007600099;0.8420540141023054;0
0.9626862087925846;0.005465951853814462;1
0.5317523204833955;0.9884086957288354;0
0.7528899013984264;0.011149540136238086;1
0.9976329574023614;0.007707439853893687;0
0.9547900616516617;0.4459286796057589;0
0.9995674594793474;0.03491759842670688;0
0.9570308935549549;0.4479864918426626;1
0.6181602148778325;0.4205503089224173;1
0.19284019766331364;0.13766160632251015;0
0.9767532903091499;0.9967006939109352;0
0.9971317190436103;0.655346708861288;0
0.081801166053633;0.6496684696900886;1
0.5917686685606338;0.9627879497046912;1
0.05752803369982652;0.6912718403488641;1
0.9988136419077253;0.810413733074383;1
0.9287674969930118;0.32478039011401855;0
0.9046672766794939;0.140112177084905;1
0.8243160934845198;0.12146559809212687;1
0.3424041724313488;0.07753568283310316;0
0.8022823945367166;0.8712688847508709;0
0.15183319728693356;0.30742290124191607;1
0.671953705761831;0.0008376763969978062;1
0.9997607300336437;0.9903243382004846;0
0.9915662699278348;0.7548925052022398;0
0.004812617522715434;0.9466031404375502;0
0.13032371944326016;0.025930569714421585;0
0.9652788889202224;0.9929325744631043;1
0.9999936020591675;0.47753373300414076;0
0.9999998294969645;0.0589960777780434;1
0.9999979954475166;0.42519825483744633;0
0.3033857686698725;0.1524004813106698;0
0.0019384379968915395;0.9535282406154493;1
0.1274191975176438;0.9815393399958331;1
0.6139382437532098;0.0034050290970254584;1
0.4441999552322262;0.9997183147632371;1
0.9982940623970185;0.1831848935571171;0
0.4990251134139697;0.9690318372543739;1
0.0023668938014954144;0.43744834573706226;0
0.0015169412936616858;0.9949054334449765;0
0.982022121531984;0.8484853945920707;1
0.9019563419500846;0.8685261343700689;0
0.6281365508370133;0.9530646446860569;1
0.35696499211769755;0.9169470381828742;0
0.013725186363066291;0.7992435853331985;1
0.18174278121008927;0.9958075430941113;1
0.030066440617398642;0.6118596526770961;0
0.7133307920681455;0.5675592313073516;1
0.028717364760426026;0.8665092865243389;0
0.9561063086689093;0.03920734247954631;1
0.16276122810474214;0.999966371122062;0
0.679243403544927;0.0001887678940247629;0
0.9202991795081658;0.3430710457500922;1
0.8434864388519784;0.9978300053897785;0
0.44351378829141525;0.9919896652553701;1
0.9927781984169349;0.9936528101233243;0
0.9989024361267772;3.610537349227219e-07;1
0.9998789504721325;0.992400881479316;1
0.17203907621801806;0.9981801958212769;0
0.9998787965990947;0.9999472693901245;1
0.9893513439200322;0.9999969450033599;0
0.7022329509395803;0.002542731226023688;0
0.8796025799115975;0.1386281323645615;1
0.944282297989681;0.0036783174643791115;0
0.9928947317424831;0.05391377167642428;1
0.9998976808085875;0.008295640539105292;1
0.16752585323343844;0.9991625181057777;0
0.9999935005587294;0.3075141971620114;1
0.028382987203293363;0.9999975728861576;0
0.9999994232953506;0.013014206668732176;1
0.9999567868609666;0.004569938027178522;1
0.9634303703492773;0.07774076840281247;0
0.0003798448763472599;0.9999988237169127;1
0.9999896096987538;0.019239289476991404;1
0.7242073921726386;0.9999857597856746;0
0.027169216271742822;0.897774990668523;1
0.0006995001329429309;0.9697079015597482;1
0.9202899090009123;0.8320864378754343;1
0.0018164553076671108;0.023142688973129516;0
0.9999999929744221;0.6071014082314815;1
0.9991619234340687;0.999999998736623;1
0.9999987712576573;0.005241574249892078;1
0.38373046534148214;0.09176363494515902;0
0.9999989029772207;0.35574778312101885;1
0.9999855342316144;0.9997406908130042;0
0.9999602758351395;0.00016676955560149685;1
0.1370336949292457;0.9507887175080761;0
0.9999142485950742;8.61165536787606e-06;1
0.9995587934953613;0.6819137203408617;1
0.9848399609966182;0.9999910908473212;1
0.0028817999024020446;0.9951894883686213;0
1.1601641420059752e-05;0.9999489287490022;1
0.9999999999865787;0.9857190605040409;1
0.9999999999999278;0.9999967193820154;0
0.7779715920324112;1.041327873101674e-05;1
0.8670921220430816;0.33833487559211534;0
0.0006400838445931398;0.9995386646074631;1
0.09213133534773912;0.1760895639990701;0
0.9999999999006519;0.9999999606535499;1
0.9826480255788154;0.9870913930693112;1
0.0012125296519860953;0.006927428217629047;0
0.41219701917754525;0.007404746324164373;1
0.9516351906489998;0.06935753777172168;0
0.8009243634265008;0.9240910759928175;0
0.999998118413396;0.9999999999216276;1
0.9999999999939724;0.0003136891428457068;0
0.9613082539487205;0.9999998479508938;0
0.9979052698328567;0.8492040546122017;0
0.9631121473136977;0.9997844722216669;1
0.004837295648625915;3.000260469509406e-05;1
0.9886187567848866;0.00019638662947710504;1
0.999960985596028;0.2333598212186789;0
0.9999999999999742;0.9898660826989516;1
0.9722152443605253;0.9997246557537701;0
0.9994030833008725;0.9999738781418954;1
0.9981235740541415;0.3910384892290288;0
0.9999960905465984;0.9999877458625562;0
0.00047966655684571804;0.9999999952951546;1
0.9999999999998936;0.9645370280822997;0
0.4886223900816689;0.9999999999838527;1
0.009974871359676863;8.349418121710635e-12;0
0.9999999694968684;0.10438634079614184;1
0.9999983316281528;0.005962113413246105;1
1.0961596234772392e-05;0.9473032797698652;1
0.9999997445595894;8.598207362142788e-10;0
0.9999944927922004;0.999999999987373;1
0.9999999997427726;0.9701136180051397;0
0.991593615694115;0.9999998040656155;1
0.9512521640694526;0.9928289663812033;0
